"motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"MA1138.1",69,3978,5.90753424657534,9.945,0.594020537614414,0.99999979008793,"FOSL2::JUNB",0.999999999974052
"MA0461.2",15,1451,1.28424657534247,3.6275,0.354030758192272,0.999999791580015,"Atoh1",0.999999999974052
"MA0477.2",88,4793,7.53424657534247,11.9825,0.628770838751718,0.999999819743194,"FOSL1",0.999999999974052
"MA1463.1",25,1986,2.14041095890411,4.965,0.431099891017948,0.999999841411775,"ARGFX",0.999999999974052
"MA1524.1",26,2048,2.22602739726027,5.12,0.434770976027397,0.999999873360917,"MSGN1",0.999999999974052
"MA0491.2",63,3768,5.39383561643836,9.42,0.572594014483902,0.99999989773546,"JUND",0.999999999974052
"MA0623.2",12,1321,1.02739726027397,3.3025,0.31109682370143,0.999999909768144,"NEUROG1",0.999999999974052
"MA1622.1",105,5612,8.98972602739726,14.03,0.640750251418194,0.999999959721886,"Smad2::Smad3",0.999999999974052
"MA1568.1",20,1804,1.71232876712329,4.51,0.379673784284543,0.999999963196831,"TCF21(var.2)",0.999999999974052
"MA1142.1",74,4317,6.33561643835616,10.7925,0.587038817545162,0.999999964112318,"FOSL1::JUND",0.999999999974052
"MA0130.1",256,11514,21.9178082191781,28.785,0.761431586561684,0.999999971992935,"ZNF354C",0.999999999974052
"MA1109.1",146,7303,12.5,18.2575,0.68465014377653,0.999999974092056,"NEUROD1",0.999999999974052
"MA0820.1",62,3833,5.30821917808219,9.5825,0.553949301130414,0.999999980125103,"FIGLA",0.999999999974052
"MA0476.1",86,4940,7.36301369863014,12.35,0.596195441184627,0.999999992493176,"FOS",0.999999999974052
"MA1137.1",72,4337,6.16438356164384,10.8425,0.568538949655876,0.999999992529766,"FOSL1::JUNB",0.999999999974052
"MA1642.1",137,7087,11.7294520547945,17.7175,0.66202636121318,0.999999995619304,"NEUROG2(var.2)",0.999999999974052
"MA0835.2",96,5498,8.21917808219178,13.745,0.597975851741854,0.999999998888748,"BATF3",0.999999999974052
"MA0490.2",57,3804,4.88013698630137,9.51,0.513158463333477,0.999999999131815,"JUNB",0.999999999974052
"MA0091.1",68,4328,5.82191780821918,10.82,0.538070037728205,0.999999999443483,"TAL1::TCF3",0.999999999974052
"MA0607.1",20,2047,1.71232876712329,5.1175,0.334602592500887,0.999999999774012,"Bhlha15",0.999999999974052
"MA1634.1",91,5506,7.79109589041096,13.765,0.566007692728729,0.999999999959907,"BATF",0.999999999974052
"MA0462.2",91,5534,7.79109589041096,13.835,0.563143902451099,0.999999999974052,"BATF::JUN",0.999999999974052
