"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
5.27955869585742e-06,-0.777384637515281,0.107,0.194,0.136244291705297,"Slc25a27"
5.39748495966362e-06,-0.770960341880731,0.071,0.148,0.139287496869079,"Pip5k1b"
5.50566762437465e-06,-0.327946702038732,0.89,0.915,0.142079258714612,"Ncam1"
5.5307176242632e-06,-0.427665014570642,0.838,0.868,0.142725699011736,"Nebl"
5.56867188329138e-06,-1.10591978698999,0.073,0.149,0.143705146620217,"Ndst3"
5.66277331548987e-06,-0.980116088811065,0.061,0.135,0.146133528179532,"Lgr4"
5.76229227078246e-06,-0.999937939257905,0.068,0.143,0.148701714339812,"Far2"
5.78423620794236e-06,-0.354826778558447,0.878,0.908,0.149267999582161,"Dlgap2"
5.95500597654796e-06,-1.02242502764014,0.086,0.165,0.153674884230797,"Pakap.1"
6.19802767479518e-06,-0.857535616095131,0.078,0.156,0.159946302175764,"Ccdc30"
6.24579837497061e-06,-0.577356919310658,0.234,0.339,0.161179072864492,"Atl1"
6.30751462430271e-06,-0.9666354248414,0.102,0.184,0.162771722394756,"Rnf121"
6.34701165314422e-06,-1.14610511403606,0.059,0.13,0.16379098272104,"Fam184a"
6.38172068755178e-06,-0.689879258338595,0.127,0.22,0.164686684062961,"Armc9"
6.4174610976e-06,-0.288765691380069,0.888,0.909,0.165609001084666,"Grin2a"
6.43929658670628e-06,-0.534189839871845,0.956,0.966,0.166172487716542,"Lrp1b"
6.596685940283e-06,-0.835959078829191,0.32,0.425,0.170234077374943,"Dpyd"
6.75385165691984e-06,0.635075878973588,0.457,0.363,0.174289895858474,"Gm35188"
6.76982386639922e-06,-0.347362058205307,0.902,0.927,0.174702074696298,"Pcsk2"
6.85321517903948e-06,-0.298167527603688,0.826,0.853,0.176854070910293,"Bicd1"
7.01797577016888e-06,-0.443050062894902,0.335,0.451,0.181105882724978,"Megf9"
7.18046570545989e-06,-1.02562745967849,0.091,0.171,0.185299097995098,"Cstf2"
7.45759734315122e-06,-0.700598929644966,0.107,0.196,0.19245075703736,"Uchl1"
7.54849490998149e-06,-0.550707333772184,0.257,0.36,0.194796459646982,"Dnm1"
7.57827368729387e-06,-1.01074322259251,0.059,0.13,0.195564930774306,"Phyhipl"
7.79381587906036e-06,-0.467774034389199,0.274,0.385,0.201127212575032,"Matr3"
8.08434446362536e-06,-0.441189787134812,0.149,0.25,0.208624593228316,"Ppm1a"
8.12281268347229e-06,-0.545728273924943,0.151,0.248,0.209617304109686,"Map7d2"
8.18370743091777e-06,-0.602261600640499,0.164,0.263,0.211188753962264,"Atp9a"
8.1865854092768e-06,-0.775114974099368,0.066,0.14,0.211263023071797,"Gm4924"
8.29423840272318e-06,-0.698396341368452,0.118,0.21,0.214041116220674,"Lrrcc1"
8.57559430689174e-06,-0.844214237597297,0.096,0.179,0.221301786683648,"Cfap36"
8.7823464210281e-06,-0.719895051733277,0.041,0.104,0.226637231741051,"Emb"
8.79051885678632e-06,-1.02868687773952,0.052,0.12,0.226848129618228,"Ift80"
8.88513717295152e-06,-1.38408143059097,0.049,0.114,0.229289849885187,"Mal2"
8.91917911573712e-06,-0.81933995395666,0.091,0.172,0.230168336260712,"Rnf217"
8.9938745931404e-06,-0.292479875033412,0.863,0.899,0.232095927750581,"Atrnl1"
9.20538340361338e-06,-0.497698991131323,0.107,0.195,0.237554124113647,"Nhsl2"
9.25042579607462e-06,-0.917919466334447,0.081,0.159,0.238716488093502,"Zfhx4"
9.36002718066729e-06,-1.01018262610561,0.066,0.138,0.2415448614243,"Rnf24"
9.86320403442168e-06,-0.656919011455118,0.122,0.21,0.254529843312286,"Brd7"
9.96122408601131e-06,-0.572588078354403,0.805,0.83,0.257059348763608,"Cntnap5a"
1.00007434037043e-05,-1.34033122779794,0.044,0.107,0.258079184275994,"Serinc5"
1.01723658822036e-05,-0.748296857092869,0.198,0.292,0.262508073956147,"Fras1"
1.03083733010109e-05,1.08645118127958,0.132,0.069,0.266017881405889,"Mir142hg"
1.04627767173814e-05,-0.369698368564397,0.792,0.818,0.270002415968745,"Adam23"
1.06093940924079e-05,-0.47308643664971,0.286,0.388,0.273786023948678,"Mark1"
1.06665597859046e-05,-0.486617510854303,0.914,0.926,0.275261241835053,"Ntm"
1.06992936317738e-05,-1.08307917455815,0.061,0.13,0.276105971461554,"Scap"
1.07119743711603e-05,-1.10191678873715,0.052,0.118,0.276433210622162,"Scg3"
1.10608441890233e-05,-0.205142514514473,0.915,0.941,0.285436145141934,"Cdc42bpa"
1.1637728107808e-05,-0.624831422027001,0.24,0.338,0.300323211550093,"Slc8a3"
1.17716594998256e-05,-0.853117486100641,0.08,0.156,0.303779445052498,"Svop"
1.18475444241505e-05,-0.565797958802119,0.902,0.921,0.305737731409628,"Asic2"
1.1900327716351e-05,-0.913726162917431,0.083,0.158,0.307099857048153,"Ifrd1"
1.20568235222472e-05,-0.374900038665477,0.843,0.873,0.311138387815111,"Hecw1"
1.22704789497699e-05,-0.995927225463069,0.063,0.132,0.316651979777762,"Cdh7"
1.22795677528395e-05,-0.538949531541314,0.462,0.555,0.316886525429776,"Cit"
1.2492750250065e-05,-1.14348441387693,0.056,0.123,0.322387912953177,"Sdc2"
1.32783453928718e-05,-1.29739169639567,0.046,0.108,0.342660981208449,"Cnr1"
1.33055152791467e-05,0.354986561217256,0.613,0.51,0.343362127293659,"Hpgds"
1.33769297563642e-05,-1.18446031691318,0.044,0.106,0.345205049292735,"Cyp46a1"
1.34417934035965e-05,-0.265518615918333,0.863,0.893,0.346878920573212,"Slc4a10"
1.35930921025748e-05,0.714903280554594,0.276,0.193,0.350783334799046,"Mlxipl"
1.37449300082687e-05,-0.482599924072456,0.863,0.871,0.354701663793381,"Kirrel3"
1.40318189047656e-05,-0.305806788995206,0.848,0.877,0.362105118656382,"Fmn2"
1.43396507562699e-05,-1.04792472009716,0.063,0.131,0.3700490274163,"Nipal2"
1.43506681440677e-05,0.394758290955179,0.575,0.478,0.370333342125811,"Ly86"
1.50893792934693e-05,0.319646451043049,0.937,0.905,0.389396522047269,"Rbm25"
1.50946241920324e-05,-0.776834515472052,0.124,0.209,0.389531871899587,"Tmem181a"
1.51348766680501e-05,-0.555585737107125,0.164,0.259,0.390570627295702,"Snph"
1.5358753854614e-05,-1.09457481339598,0.052,0.117,0.39634800197217,"Sh3d19"
1.55335051303116e-05,-0.901929735453584,0.059,0.127,0.400857633392822,"Fsd1l"
1.58290052123176e-05,-0.394834990985342,0.826,0.837,0.408483308509069,"Scn1a"
1.59041017868671e-05,1.25160082773806,0.125,0.065,0.410421250711892,"Cd63"
1.59740865242054e-05,-0.977618667050131,0.042,0.104,0.412227276843645,"Gng7"
1.60266766561562e-05,-0.525091044743758,0.24,0.341,0.413584417788767,"Sestd1"
1.60677863014872e-05,-1.03872157866246,0.076,0.147,0.41464529329618,"Prkar2b"
1.65783199034348e-05,-0.570536536955763,0.118,0.206,0.427820123428039,"Arel1"
1.67713789363663e-05,-0.410943382941442,0.389,0.491,0.432802204831868,"Epn2"
1.71150692993369e-05,-1.09457481339598,0.052,0.117,0.441671478338688,"Acvr1b"
1.71585998695002e-05,-0.880868119925755,0.069,0.14,0.442794828232323,"Enc1"
1.72528542906933e-05,-1.04603096143794,0.08,0.152,0.445227157825632,"Dcun1d4"
1.74433429281415e-05,0.548369476248796,0.531,0.469,0.450142907603621,"Mitf"
1.75947566142851e-05,-0.755088347124313,0.107,0.187,0.454050289188242,"Ly6h"
1.77633119546422e-05,-0.537893434715734,0.252,0.348,0.458400028301496,"Npas2"
1.79605654932657e-05,-1.02242502764014,0.044,0.105,0.463490353119215,"Lrrc8c"
1.82085673626968e-05,-1.15346850244955,0.061,0.127,0.469890289361753,"Npdc1"
1.830612071923e-05,-0.89619336590444,0.12,0.201,0.472407751280449,"Tom1l1"
1.83261118252428e-05,-1.25107929907597,0.044,0.104,0.472923641762217,"Ccr6"
1.88628356934505e-05,-0.784890314263365,0.118,0.201,0.486774337905184,"Adgrl1"
1.89415869502702e-05,-1.15685909165032,0.042,0.102,0.488806592838673,"B3gat1"
1.89663050406092e-05,0.72114897219878,0.42,0.34,0.48944446787796,"Trem2"
1.90134352174065e-05,-1.50160049891823,0.052,0.116,0.490660709220392,"Sema5a"
1.91976073867669e-05,-0.80280868901887,0.073,0.145,0.495413456222907,"Galnt16"
1.92710231708077e-05,-0.401884856672924,0.772,0.801,0.497308023945865,"D430041D05Rik"
1.93860883308602e-05,-0.857324433332419,0.061,0.128,0.500277395466177,"A330102I10Rik"
1.94725601958657e-05,-0.685935085315287,0.063,0.132,0.502508888414511,"Zfp81"
2.01371722204464e-05,-0.919003248812526,0.196,0.284,0.519659866320839,"Gm28905"
2.04169706031033e-05,-0.496507325051462,0.31,0.413,0.526880343383684,"Susd4"
2.06711347227388e-05,-0.536932918674336,0.225,0.326,0.533439302654998,"Rprd1a"
2.12091461282443e-05,-0.990044229924673,0.091,0.165,0.547323224985472,"Gabra3"
2.12879729483272e-05,-0.345536386929199,0.47,0.58,0.549357429904531,"March6"
2.18146973603592e-05,0.322299344362481,0.704,0.619,0.562950080081429,"Ctss"
2.22122414124867e-05,-0.234820470173586,0.897,0.907,0.573209101890631,"Arpp21"
2.27958138115252e-05,-0.927924943986528,0.061,0.127,0.58826877122022,"Ndufaf5"
2.33424953866646e-05,-0.819858602514551,0.058,0.124,0.602376435948266,"Usp53"
2.35261739720893e-05,-0.853020134972638,0.061,0.127,0.607116445523738,"Chst1"
2.35993186347675e-05,-1.21795722890126,0.061,0.126,0.60900401668881,"Atcay"
2.49344674324198e-05,-0.620861406789529,0.09,0.167,0.643458866561024,"Tmem63b"
2.51230604452078e-05,-1.17549480877955,0.054,0.117,0.648325697849032,"2610316D01Rik"
2.51393096498613e-05,-0.663072712699404,0.244,0.334,0.648745024824322,"Ptchd4"
2.52199250852752e-05,-0.855108878700591,0.085,0.158,0.650825386750611,"Pde4a"
2.53503308781744e-05,-0.873017043538345,0.081,0.154,0.654190638642168,"Miat"
2.57382748480845e-05,-0.969043931312121,0.047,0.108,0.66420192072967,"Snx16"
2.61854037965879e-05,-0.585054414497163,0.809,0.827,0.675740530374747,"Zfp385b"
2.6313572343312e-05,-0.437608541294994,0.232,0.332,0.67904804789151,"Prkcz"
2.7335414477156e-05,-0.273484599470643,0.861,0.893,0.705417705997488,"Mmp16"
2.76528254050989e-05,-0.583778331311706,0.093,0.17,0.713608812403982,"Mblac2"
2.78282842034769e-05,-0.537093049096931,0.095,0.173,0.718136702154925,"Mir124-2hg"
2.82650994760582e-05,-0.217088856356251,0.861,0.887,0.729409157079159,"Brinp1"
2.83011375279733e-05,-0.454906420584689,0.276,0.377,0.73033915504688,"Ablim2"
2.84534352196756e-05,-1.23207833714592,0.059,0.123,0.734269349278948,"Vopp1"
2.84810705781627e-05,-0.947470519363769,0.052,0.115,0.734982507340067,"Sptb"
2.85504595878209e-05,-0.893877463158851,0.074,0.145,0.736773160123307,"Agpat5"
2.87618808394157e-05,-0.679537314117137,0.164,0.249,0.742229096941962,"Ranbp17"
2.95983479076936e-05,-0.880634957090356,0.071,0.141,0.763814966105941,"Klhl28"
2.96171965622253e-05,-0.442276963287704,0.223,0.328,0.764301374484787,"Chka"
2.9734744190479e-05,-0.94257171995093,0.071,0.14,0.767334808579502,"Slc6a15"
3.00434442775983e-05,-0.201143473859819,0.937,0.944,0.775301123027701,"Rabgap1l"
3.09978207013841e-05,0.461612568243783,0.443,0.352,0.799929761019918,"Chd7"
3.11738591079708e-05,-0.759568648054347,0.063,0.127,0.804472608140294,"Shisa6"
3.11853890696042e-05,-0.629612088785454,0.118,0.201,0.804770150330205,"Stmn2"
3.13434323679519e-05,-0.873017043538345,0.063,0.129,0.808848615687366,"Sec22b"
3.14008940857547e-05,-0.964514272831607,0.056,0.119,0.810331472776987,"Htr4"
3.17725062729191e-05,-0.818601351854688,0.103,0.18,0.81992129687895,"Zdhhc2"
3.20943923590209e-05,-0.649163665073618,0.134,0.219,0.828227889216892,"Slc22a17"
3.21356771373459e-05,-0.73503242670884,0.064,0.131,0.829293284206348,"Cntnap5c"
3.24652141295657e-05,-0.836381670631685,0.088,0.161,0.837797315827573,"Gm10649"
3.25511587209719e-05,-0.615878676894819,0.11,0.192,0.840015201953401,"Ube2d1"
3.30128205316763e-05,-0.905097014532267,0.061,0.126,0.851928846640439,"March11"
3.30513749941739e-05,-0.45510574750709,0.308,0.408,0.852923783099652,"Epb41l1"
3.35908107501599e-05,0.242139824143206,0.904,0.883,0.866844462218626,"Picalm"
3.37713074999317e-05,-0.597075153925164,0.076,0.147,0.871502361343238,"Ptpn5"
3.4117489519564e-05,-0.970533549452608,0.083,0.154,0.880435934541867,"Gda"
3.49778167483882e-05,-0.332493277065491,0.824,0.847,0.902637539008907,"Nell2"
3.5643241550327e-05,-0.44002892661256,0.902,0.921,0.919809491447739,"Dab1"
3.6329290052797e-05,-0.703041251022751,0.32,0.411,0.937513659102479,"Cadps2"
3.66298626126605e-05,0.255165131509051,0.912,0.848,0.945270234582316,"Ppm1h"
3.71662165636801e-05,-0.648948994283713,0.124,0.207,0.959111384642328,"Cd46"
3.71815973156395e-05,-0.679537314117137,0.09,0.164,0.959508300327392,"Mtmr7"
3.83268009911267e-05,0.416146033938171,0.633,0.549,0.989061426377016,"Lrmda"
3.85464268798982e-05,-0.39956304586163,0.201,0.294,0.994729092062652,"Dgkg"
3.90694113087299e-05,-0.70193986116928,0.242,0.33,1,"Gm26691"
3.96612792698896e-05,-0.548531301967127,0.254,0.345,1,"Gm9801"
3.9671007596088e-05,-0.6165909694113,0.277,0.368,1,"Pfkp"
4.06781066041623e-05,-1.58286129470546,0.047,0.105,1,"Zdbf2"
4.08341698207513e-05,-0.838394078603249,0.071,0.139,1,"Cers4"
4.13289962263439e-05,-0.792012043375549,0.078,0.148,1,"Kif3c"
4.16587065034281e-05,0.348959795182269,0.694,0.648,1,"Sirpa"
4.18077800163413e-05,0.925889289163735,0.162,0.097,1,"Mpeg1"
4.39402129428711e-05,-0.19579391192307,0.99,0.989,1,"Frmd4a"
4.45826085852912e-05,-0.756406077501407,0.13,0.211,1,"Zcchc18"
4.51401106540956e-05,-0.236314535917687,0.968,0.981,1,"Nbea"
4.57350446599568e-05,-0.56720861401426,0.149,0.237,1,"Dcun1d5"
4.65446414593846e-05,0.399916096202498,0.447,0.35,1,"Wipf1"
4.71286279804672e-05,0.343936339562663,0.685,0.597,1,"Apbb1ip"
4.71317926705141e-05,0.653098814816616,0.178,0.107,1,"H2-D1"
4.87427065186908e-05,-0.276877947116917,0.824,0.846,1,"Aff3"
4.89669359008874e-05,-0.468903843003113,0.829,0.835,1,"Edil3"
4.9498108965398e-05,-0.634624892241562,0.074,0.143,1,"Pgam1"
4.98315272151841e-05,-0.753537895560914,0.059,0.123,1,"Zfp945"
5.07683201978184e-05,-0.815674002103165,0.066,0.131,1,"Dzip1"
5.15654850490925e-05,-0.856202461796455,0.073,0.14,1,"Arl5a"
5.17390730153866e-05,-1.02418548550458,0.066,0.13,1,"Lrrn2"
5.176870219955e-05,-0.374176745721314,0.817,0.836,1,"Pak3"
5.1987775978713e-05,-0.308979975350246,0.799,0.823,1,"Enah"
5.275416813061e-05,0.601199093450116,0.343,0.263,1,"Irf8"
5.29233009369526e-05,-1.06977142239541,0.052,0.112,1,"Stk32c"
5.29879188897893e-05,-0.94257171995093,0.085,0.154,1,"Srgap1"
5.34652737165416e-05,-0.805617062496712,0.078,0.145,1,"Dlgap3"
5.35894928379675e-05,-0.619760877516992,0.423,0.503,1,"Rtl4"
5.38709146298921e-05,-0.629931768113341,0.162,0.246,1,"Olfm3"
5.57546406806157e-05,-0.845895700539256,0.049,0.108,1,"Gsg1l"
5.58919722025479e-05,-0.203190457551762,0.949,0.964,1,"App"
5.65426844814395e-05,-0.852868917002698,0.047,0.106,1,"Pnkd"
5.69991785753063e-05,-0.928896783053854,0.061,0.124,1,"Slain1"
5.72734384143776e-05,-0.809013838545578,0.058,0.119,1,"Gprin3"
5.77392018918081e-05,-1.01365481801241,0.066,0.129,1,"Abca8b"
5.85345666290223e-05,-0.901929735453585,0.066,0.13,1,"Cox5a"
5.97947221159643e-05,-0.645444115448728,0.135,0.218,1,"Eif4e"
6.02495755318569e-05,-0.995039139845066,0.058,0.118,1,"Ptms"
6.09584659445925e-05,-0.550639580934879,0.259,0.351,1,"Mtcl1"
6.10302627255959e-05,0.994508730186445,0.12,0.064,1,"Naip5"
6.10739809548506e-05,-1.06366254383439,0.11,0.182,1,"Foxp2"
6.1151760796622e-05,-0.533316573266093,0.8,0.816,1,"Grm1"
6.22172479818112e-05,-0.679537314117136,0.058,0.12,1,"Sec23ip"
6.33051100858613e-05,-0.310838529505162,0.389,0.495,1,"Prepl"
6.35436433887494e-05,-0.285282954317659,0.47,0.578,1,"Copg2"
6.36174039340508e-05,-0.831540407562187,0.059,0.121,1,"Tubb4b"
6.3750924350336e-05,-0.300225875748776,0.453,0.559,1,"Mapre2"
6.40469879439155e-05,-0.683942493237137,0.088,0.158,1,"Lrrk2"
6.42095282462067e-05,-0.466133676007943,0.286,0.38,1,"Lin7a"
6.65983437427583e-05,0.225677660235284,0.949,0.906,1,"Mef2c"
6.91978229324741e-05,-0.585715291760615,0.173,0.255,1,"Myo16"
6.92928870045501e-05,-0.375412041749527,0.437,0.527,1,"Gabra1"
7.01777292483898e-05,-1.06566212148074,0.071,0.134,1,"Tuba1b"
7.23657000009743e-05,-0.409132802646333,0.23,0.332,1,"Tspan13"
7.34930001061041e-05,-0.714726742579436,0.076,0.143,1,"Nipa1"
7.50954625146292e-05,-0.444838255270804,0.245,0.34,1,"Dtd1"
7.53669969297094e-05,-0.469063582761454,0.2,0.291,1,"Adar"
7.54682928969542e-05,-1.53458897820604,0.049,0.105,1,"Rarb"
7.55504407446954e-05,-0.60901812484207,0.802,0.81,1,"Egfem1"
7.62983670507102e-05,-0.489434430737194,0.135,0.218,1,"Dclk2"
7.6494773839742e-05,-1.1256017090166,0.056,0.115,1,"Kcna1"
7.68055077655961e-05,-0.838394078603249,0.064,0.126,1,"Ppargc1a"
7.73818205094499e-05,-1.01657230139471,0.059,0.119,1,"Sepsecs"
7.74408627574619e-05,-0.381169835171062,0.303,0.395,1,"Slco3a1"
7.84825092054211e-05,-1.0346322729397,0.054,0.112,1,"Bex2"
7.85458184942242e-05,-0.801527838495747,0.064,0.128,1,"Trpc5"
7.85647117492435e-05,-0.314045023806483,0.428,0.532,1,"Stxbp1"
8.00028660490722e-05,-1.14998793371459,0.054,0.112,1,"Arhgap6"
8.03100675563981e-05,-0.702105071022411,0.102,0.175,1,"1110019D14Rik"
8.05691755702864e-05,-0.335038807654446,0.377,0.486,1,"Mnat1"
8.1655761111917e-05,-0.58454080018139,0.118,0.197,1,"Ythdc2"
8.20783123205806e-05,-0.468389649948311,0.374,0.465,1,"Fam110b"
8.2380110010809e-05,-0.87593452692064,0.051,0.108,1,"Efnb2"
8.26093264222397e-05,-0.491356902967556,0.162,0.246,1,"Cacng3"
8.37080036628958e-05,-0.807602352905431,0.093,0.163,1,"Prkar1b"
8.3908759622342e-05,0.215549279208413,0.888,0.83,1,"Dleu2"
8.5497238173227e-05,-0.338587276836183,0.426,0.53,1,"Ahcyl1"
8.55292210543258e-05,-0.69271270286487,0.112,0.187,1,"Kif5a"
8.59976339183111e-05,-0.324056659518748,0.091,0.162,1,"Htr2c"
8.63302756737664e-05,-0.706913753048442,0.083,0.151,1,"Caly"
8.67756617493393e-05,-0.637473254550592,0.124,0.201,1,"Nsg2"
9.12299785925583e-05,-1.17165103641462,0.049,0.105,1,"Tmem130"
9.15900324471003e-05,-0.54966325992252,0.883,0.893,1,"Kcnq5"
9.20814361040542e-05,-0.419759557614047,0.474,0.559,1,"Ttll5"
9.30376662933183e-05,-0.671293320022228,0.105,0.178,1,"Ccdc148"
9.40185905765577e-05,-0.542033790367201,0.132,0.213,1,"Stxbp4"
9.42270431748264e-05,0.26141851646952,0.932,0.908,1,"Mbnl1"
9.53177468898317e-05,-0.791182669946045,0.056,0.115,1,"Fam20b"
9.70714651117734e-05,-0.551290343924695,0.115,0.192,1,"Atp6v1e1"
9.78507372831249e-05,-1.15635101098267,0.052,0.108,1,"Ankrd6"
9.86399677324421e-05,0.723537813213072,0.218,0.147,1,"Fcer1g"
9.89769741575627e-05,-0.259753799059288,0.932,0.95,1,"Dlgap1"
9.93377342875377e-05,-0.550026581120732,0.146,0.226,1,"Plekha6"
9.99767819323727e-05,-0.670548530889882,0.159,0.238,1,"Smpd3"
0.000100161831768128,-0.434803725026286,0.134,0.215,1,"Fam171a1"
0.000100921029393196,-0.384810603716921,0.914,0.904,1,"Dpp10"
0.000103327087513751,-0.65832082820744,0.168,0.249,1,"Myrip"
0.000104794634977813,-0.808270628239339,0.073,0.136,1,"Shc3"
0.000106411109186036,0.927355826673522,0.203,0.136,1,"Cd68"
0.000107529131546708,-0.800127454930725,0.054,0.112,1,"Gsdme"
0.000108146766356727,-0.91171075624617,0.046,0.1,1,"Podxl2"
0.000109253989877321,-0.455841056233843,0.257,0.348,1,"Tmx4"
0.00010931807713187,-0.760733396965117,0.085,0.152,1,"A330008L17Rik"
0.000109524540373905,-0.580001640566222,0.096,0.167,1,"Dlg4"
0.000110083564555488,-0.865587888389864,0.085,0.149,1,"Fstl5"
0.000110395012748267,-0.566592728140391,0.176,0.256,1,"Cpne4"
0.000111270420431238,-0.418785052245998,0.235,0.332,1,"Tbc1d9"
0.000111881432014259,0.999737338077158,0.778,0.736,1,"Ank"
0.00011255253526416,-0.580641558536744,0.215,0.298,1,"Syn1"
0.00011448944019017,-0.590102230535192,0.054,0.113,1,"Prkci"
0.000114912412345926,0.469326071797346,0.328,0.241,1,"Cyth4"
0.000117015529217777,-1.0873432441649,0.058,0.115,1,"Pfn2"
0.000117611051633457,1.02439139010384,0.305,0.238,1,"Arhgap24"
0.00011824747395817,-0.724293892347654,0.179,0.259,1,"Adcy8"
0.000118958068094494,0.931853311881665,0.308,0.24,1,"Usp12"
0.000119668956466207,0.230740409667997,0.875,0.799,1,"Fnbp1"
0.000119671173786505,-1.05393282889863,0.088,0.153,1,"C1qtnf4"
0.000119752780663058,-1.18203765464632,0.054,0.11,1,"Ajap1"
0.000119857184084319,-0.465412508764289,0.274,0.362,1,"Sesn3"
0.000121508405786322,-0.279340306149194,0.822,0.843,1,"Gucy1a2"
0.000121884554920647,-0.718507659715129,0.814,0.825,1,"Galntl6"
0.000124177006470731,-0.767764497128872,0.132,0.205,1,"Kcnq2"
0.000124870771162955,-0.499329339412963,0.073,0.137,1,"Lrrn3"
0.000125942240298657,-0.237683149793107,0.829,0.856,1,"Atp2b2"
0.000126198742507204,-1.11563642892381,0.047,0.101,1,"Zfp612"
0.000126356467840498,-0.732004734011272,0.076,0.14,1,"Lrch2"
0.000126890448751892,-0.609147986225739,0.103,0.174,1,"Pgap1"
0.000126901837727945,-0.406086292338004,0.403,0.492,1,"Tmod2"
0.000127473206314366,1.15377214911027,0.11,0.059,1,"Cd14"
0.000127942858479388,-0.3472558568102,0.428,0.516,1,"Wnk2"
0.000130907064078814,-0.230695488606364,0.844,0.882,1,"Rapgef4"
0.000132726695856152,-0.454799428045441,0.14,0.221,1,"Dnaja1"
0.000133446886151622,-0.82917339301827,0.066,0.126,1,"Tmeff1"
0.000133967502863953,-0.675653879629908,0.108,0.182,1,"Arl6ip1"
0.000134595693217597,-0.468614940802633,0.144,0.225,1,"Edem3"
0.000135874366437968,-0.567250938542768,0.117,0.192,1,"Ndufs1"
0.000137282718951949,-0.729290349314236,0.154,0.229,1,"Dzank1"
0.000137605823680316,-0.575514249573908,0.105,0.176,1,"Ulk4"
0.000139618326330656,-0.49701227589519,0.064,0.125,1,"Grin3a"
0.000140542118376616,-0.369469374439835,0.19,0.278,1,"Catspere2"
0.000141417078016899,-0.371851141805553,0.149,0.231,1,"Mrps9"
